Date,Aceh,Bali,Banten,Babel,Bengkulu,DIY,Jakarta,Jambi,Jabar,Jateng,Jatim,Kalbar,Kaltim,Kalteng,Kalsel,Kaltara,Kep Riau,NTB,Sumsel,Sumbar,Sulut,Sumut,Sultra,Sulsel,Sulteng,Lampung,Riau,Malut,Maluku,Papbar,Papua,Sulbar,NTT,Gorontalo,kasus_harian,kasus_aktif,total_kasus,Sembuh,sembuh_baru,Meninggal,meninggal_baru,tingkat_kesembuhan,tingkat_kematian,dosis_pertama,dosis_kedua
2020-06-15,0.0,19.0,3.0,0.0,0.0,3.0,142.0,0.0,19.0,116.0,270.0,0.0,4.0,45.0,66.0,0.0,15.0,22.0,52.0,0.0,18.0,60.0,3.0,101.0,1.0,0.0,1.0,2.0,31.0,1.0,0.0,0.0,0.0,23.0,1017.0,21973.0,39294.0,15123.0,592.0,2198.0,64.0,0.38486791876622384,0.05593729322542882,0.0,0.0
2020-06-16,0.0,22.0,34.0,1.0,3.0,1.0,101.0,0.0,40.0,56.0,245.0,2.0,10.0,26.0,169.0,1.0,0.0,20.0,50.0,6.0,25.0,25.0,5.0,175.0,1.0,0.0,0.0,3.0,44.0,3.0,32.0,0.0,0.0,6.0,1106.0,22466.0,40400.0,15703.0,580.0,2231.0,33.0,0.3886881188118812,0.05522277227722772,0.0,0.0
2020-06-17,10.0,47.0,32.0,2.0,1.0,3.0,127.0,1.0,41.0,115.0,225.0,12.0,5.0,45.0,86.0,0.0,9.0,21.0,43.0,4.0,35.0,13.0,1.0,84.0,0.0,3.0,2.0,7.0,24.0,2.0,30.0,1.0,0.0,0.0,1031.0,22912.0,41431.0,16243.0,540.0,2276.0,45.0,0.392049431585045,0.05493471072385412,0.0,0.0
2020-06-18,1.0,66.0,15.0,0.0,0.0,0.0,173.0,0.0,52.0,45.0,384.0,0.0,8.0,36.0,118.0,0.0,0.0,30.0,55.0,5.0,25.0,23.0,34.0,166.0,0.0,2.0,6.0,21.0,17.0,5.0,39.0,5.0,0.0,0.0,1331.0,23625.0,42762.0,16798.0,555.0,2339.0,63.0,0.39282540573406294,0.05469809644076516,0.0,0.0
2020-06-19,0.0,81.0,4.0,0.0,2.0,1.0,141.0,3.0,45.0,80.0,140.0,14.0,12.0,0.0,66.0,2.0,0.0,14.0,84.0,4.0,23.0,31.0,3.0,207.0,1.0,1.0,8.0,40.0,7.0,3.0,18.0,0.0,0.0,6.0,1041.0,24081.0,43803.0,17349.0,551.0,2373.0,34.0,0.39606876241353334,0.0541743716183823,0.0,0.0
2020-06-20,1.0,37.0,15.0,1.0,9.0,8.0,180.0,0.0,18.0,98.0,394.0,2.0,6.0,26.0,83.0,2.0,1.0,29.0,41.0,3.0,25.0,58.0,3.0,112.0,0.0,8.0,0.0,17.0,37.0,0.0,12.0,0.0,0.0,0.0,1226.0,24717.0,45029.0,17883.0,534.0,2429.0,56.0,0.39714406271513913,0.05394301450176553,0.0,0.0
2020-06-21,10.0,37.0,8.0,0.0,0.0,3.0,142.0,0.0,20.0,99.0,91.0,0.0,11.0,0.0,94.0,1.0,15.0,5.0,58.0,4.0,44.0,13.0,0.0,112.0,0.0,1.0,0.0,11.0,22.0,2.0,49.0,0.0,3.0,7.0,862.0,25022.0,45891.0,18404.0,521.0,2465.0,36.0,0.40103724041751104,0.053714235906822685,0.0,0.0
2020-06-22,0.0,30.0,6.0,0.0,0.0,0.0,127.0,0.0,17.0,49.0,315.0,0.0,1.0,21.0,89.0,1.0,2.0,11.0,60.0,0.0,1.0,20.0,2.0,111.0,3.0,0.0,24.0,20.0,30.0,0.0,11.0,0.0,0.0,3.0,954.0,25610.0,46845.0,18735.0,331.0,2500.0,35.0,0.3999359590137688,0.053367488525989965,0.0,0.0
2020-06-23,0.0,36.0,9.0,0.0,2.0,3.0,160.0,2.0,31.0,49.0,258.0,15.0,12.0,11.0,27.0,0.0,0.0,14.0,16.0,5.0,7.0,117.0,2.0,154.0,3.0,0.0,27.0,34.0,1.0,0.0,55.0,0.0,0.0,1.0,1051.0,26120.0,47896.0,19241.0,506.0,2535.0,35.0,0.40172456990145317,0.05292717554701854,0.0,0.0
2020-06-24,4.0,42.0,17.0,0.0,0.0,1.0,157.0,0.0,41.0,76.0,183.0,0.0,9.0,4.0,90.0,0.0,3.0,21.0,14.0,3.0,31.0,55.0,1.0,132.0,1.0,2.0,24.0,95.0,37.0,1.0,59.0,1.0,0.0,7.0,1113.0,26778.0,49009.0,19658.0,417.0,2573.0,38.0,0.40111000020404414,0.052500561121426675,0.0,0.0
2020-06-25,13.0,56.0,9.0,0.0,2.0,7.0,196.0,0.0,32.0,78.0,247.0,0.0,17.0,10.0,60.0,9.0,7.0,17.0,24.0,2.0,46.0,69.0,0.0,103.0,1.0,4.0,3.0,80.0,13.0,8.0,59.0,1.0,0.0,5.0,1178.0,27118.0,50187.0,20449.0,791.0,2620.0,47.0,0.40745611413314203,0.05220475421922011,0.0,0.0
2020-06-26,3.0,49.0,10.0,0.0,4.0,3.0,205.0,0.0,33.0,177.0,356.0,0.0,10.0,7.0,41.0,9.0,0.0,23.0,14.0,3.0,46.0,14.0,4.0,172.0,2.0,0.0,3.0,21.0,7.0,0.0,20.0,2.0,2.0,0.0,1240.0,27411.0,51427.0,21333.0,884.0,2683.0,63.0,0.4148210084197017,0.05217103855951154,0.0,0.0
2020-06-27,8.0,106.0,17.0,1.0,1.0,2.0,203.0,3.0,46.0,197.0,277.0,8.0,11.0,5.0,54.0,4.0,0.0,21.0,43.0,2.0,55.0,77.0,3.0,146.0,1.0,1.0,0.0,37.0,14.0,1.0,37.0,4.0,0.0,0.0,1385.0,28183.0,52812.0,21909.0,576.0,2720.0,37.0,0.41484889797773233,0.05150344618647277,0.0,0.0
2020-06-28,2.0,45.0,3.0,0.0,0.0,2.0,125.0,0.0,25.0,188.0,330.0,0.0,9.0,12.0,73.0,0.0,2.0,36.0,50.0,3.0,32.0,20.0,0.0,192.0,2.0,0.0,1.0,11.0,6.0,2.0,26.0,1.0,0.0,0.0,1198.0,28320.0,54010.0,22936.0,1027.0,2754.0,34.0,0.4246620996111831,0.050990557304202926,0.0,0.0
2020-06-29,0.0,30.0,2.0,3.0,0.0,0.0,125.0,0.0,45.0,198.0,297.0,0.0,7.0,47.0,39.0,3.0,0.0,14.0,23.0,0.0,25.0,13.0,2.0,188.0,0.0,0.0,2.0,0.0,15.0,1.0,3.0,0.0,0.0,0.0,1082.0,28487.0,55092.0,23800.0,864.0,2805.0,51.0,0.43200464677267114,0.050914833369636245,0.0,0.0
2020-06-30,1.0,49.0,9.0,0.0,0.0,7.0,190.0,0.0,81.0,153.0,331.0,0.0,8.0,13.0,106.0,2.0,0.0,21.0,26.0,1.0,27.0,71.0,18.0,89.0,3.0,2.0,0.0,9.0,16.0,2.0,51.0,1.0,0.0,6.0,1293.0,28703.0,56385.0,24806.0,1006.0,2876.0,71.0,0.4399397002748958,0.051006473352842065,0.0,0.0
2020-07-01,6.0,34.0,10.0,3.0,4.0,1.0,217.0,0.0,54.0,173.0,185.0,15.0,7.0,37.0,75.0,0.0,9.0,11.0,29.0,16.0,20.0,50.0,42.0,130.0,0.0,1.0,1.0,147.0,7.0,3.0,96.0,2.0,0.0,0.0,1385.0,29241.0,57770.0,25595.0,789.0,2934.0,58.0,0.44305002596503373,0.05078760602388783,0.0,0.0
2020-07-02,0.0,113.0,8.0,0.0,1.0,6.0,190.0,0.0,64.0,153.0,374.0,0.0,6.0,15.0,114.0,0.0,5.0,15.0,42.0,8.0,30.0,89.0,59.0,165.0,0.0,2.0,1.0,65.0,13.0,2.0,70.0,2.0,5.0,7.0,1624.0,29740.0,59394.0,26667.0,1072.0,2987.0,53.0,0.4489847459339327,0.050291275212984474,0.0,0.0
2020-07-03,1.0,66.0,21.0,2.0,6.0,4.0,140.0,0.0,28.0,134.0,353.0,0.0,13.0,50.0,110.0,0.0,3.0,23.0,36.0,10.0,19.0,33.0,11.0,180.0,0.0,0.0,4.0,10.0,7.0,5.0,26.0,1.0,0.0,5.0,1301.0,30091.0,60695.0,27568.0,901.0,3036.0,49.0,0.45420545349699315,0.05002059477716451,0.0,0.0
2020-07-04,0.0,91.0,13.0,4.0,1.0,1.0,223.0,0.0,88.0,110.0,413.0,0.0,13.0,8.0,73.0,0.0,1.0,28.0,49.0,2.0,14.0,44.0,4.0,195.0,5.0,0.0,1.0,1.0,7.0,4.0,42.0,4.0,0.0,8.0,1447.0,30834.0,62142.0,28219.0,651.0,3089.0,53.0,0.4541051140935277,0.04970873161468894,0.0,0.0
2020-07-05,0.0,52.0,5.0,2.0,4.0,6.0,257.0,3.0,106.0,208.0,552.0,3.0,27.0,28.0,44.0,0.0,2.0,19.0,50.0,13.0,16.0,11.0,3.0,136.0,0.0,2.0,1.0,0.0,18.0,2.0,37.0,0.0,0.0,0.0,1607.0,31473.0,63749.0,29105.0,886.0,3171.0,82.0,0.4565561812734317,0.04974195673657626,0.0,0.0
2020-07-06,0.0,51.0,12.0,6.0,0.0,8.0,232.0,0.0,126.0,127.0,308.0,0.0,13.0,8.0,64.0,0.0,0.0,32.0,71.0,0.0,10.0,20.0,2.0,84.0,0.0,6.0,1.0,0.0,10.0,10.0,6.0,0.0,0.0,2.0,1209.0,31798.0,64958.0,29919.0,814.0,3241.0,70.0,0.46058991964038304,0.04989377751778072,0.0,0.0
2020-07-07,1.0,40.0,6.0,2.0,3.0,7.0,190.0,1.0,79.0,140.0,280.0,5.0,6.0,18.0,67.0,0.0,0.0,30.0,30.0,5.0,34.0,23.0,3.0,218.0,0.0,0.0,1.0,14.0,26.0,1.0,30.0,3.0,0.0,5.0,1268.0,32132.0,66226.0,30785.0,866.0,3309.0,68.0,0.4648476429196992,0.04996527043759249,0.0,0.0
2020-07-08,1.0,31.0,13.0,0.0,7.0,3.0,357.0,0.0,96.0,205.0,366.0,0.0,14.0,15.0,123.0,0.0,5.0,23.0,63.0,0.0,90.0,156.0,7.0,166.0,2.0,1.0,0.0,70.0,7.0,0.0,17.0,2.0,3.0,10.0,1853.0,33135.0,68079.0,31585.0,800.0,3359.0,50.0,0.4639462976835735,0.04933973765772118,0.0,0.0
2020-07-09,1.0,53.0,11.0,0.0,4.0,8.0,284.0,1.0,962.0,120.0,517.0,3.0,6.0,23.0,108.0,8.0,3.0,29.0,56.0,5.0,126.0,108.0,6.0,130.0,0.0,1.0,2.0,40.0,8.0,6.0,27.0,1.0,0.0,0.0,2657.0,34668.0,70736.0,32651.0,1066.0,3417.0,58.0,0.46158957249491067,0.048306378647364846,0.0,0.0
2020-07-10,0.0,86.0,8.0,0.0,3.0,7.0,260.0,0.0,105.0,100.0,246.0,0.0,19.0,35.0,64.0,0.0,0.0,36.0,93.0,6.0,134.0,112.0,7.0,132.0,0.0,2.0,0.0,24.0,13.0,4.0,80.0,5.0,0.0,30.0,1611.0,35349.0,72347.0,33529.0,878.0,3469.0,52.0,0.46344699849337223,0.047949465769140394,0.0,0.0
2020-07-11,9.0,37.0,7.0,1.0,4.0,7.0,378.0,0.0,73.0,100.0,409.0,0.0,31.0,26.0,79.0,0.0,6.0,40.0,36.0,3.0,67.0,87.0,2.0,180.0,0.0,0.0,1.0,21.0,6.0,6.0,23.0,3.0,0.0,29.0,1671.0,35764.0,74018.0,34719.0,1190.0,3535.0,66.0,0.46906157961576916,0.047758653300548515,0.0,0.0
2020-07-12,7.0,48.0,12.0,0.0,1.0,1.0,404.0,0.0,50.0,70.0,518.0,3.0,17.0,39.0,77.0,0.0,5.0,30.0,49.0,6.0,23.0,39.0,2.0,173.0,0.0,3.0,1.0,8.0,10.0,4.0,63.0,4.0,0.0,14.0,1681.0,36455.0,75699.0,35638.0,919.0,3606.0,71.0,0.47078561143476133,0.04763603218008164,0.0,0.0
2020-07-13,0.0,62.0,6.0,0.0,0.0,8.0,281.0,0.0,83.0,100.0,219.0,5.0,5.0,26.0,72.0,1.0,0.0,23.0,50.0,0.0,20.0,44.0,7.0,124.0,0.0,1.0,3.0,13.0,26.0,0.0,98.0,1.0,0.0,4.0,1282.0,36636.0,76981.0,36689.0,1051.0,3656.0,50.0,0.47659812161442433,0.04749223834452657,0.0,0.0
2020-07-14,4.0,101.0,9.0,2.0,5.0,8.0,268.0,2.0,74.0,80.0,353.0,0.0,27.0,32.0,161.0,0.0,5.0,21.0,51.0,3.0,17.0,130.0,3.0,197.0,1.0,0.0,3.0,2.0,0.0,6.0,1.0,3.0,0.0,22.0,1591.0,37226.0,78572.0,37636.0,947.0,3710.0,54.0,0.479000152726162,0.047217838415720616,0.0,0.0
2020-07-15,27.0,63.0,3.0,1.0,2.0,9.0,260.0,1.0,75.0,261.0,165.0,0.0,34.0,0.0,109.0,0.0,4.0,26.0,30.0,2.0,44.0,99.0,10.0,158.0,1.0,6.0,0.0,39.0,20.0,0.0,60.0,6.0,0.0,7.0,1522.0,37247.0,80094.0,39050.0,1414.0,3797.0,87.0,0.4875521262516543,0.047406797013509125,0.0,0.0
2020-07-16,3.0,112.0,17.0,0.0,1.0,8.0,312.0,0.0,40.0,214.0,179.0,4.0,24.0,12.0,133.0,0.0,0.0,30.0,48.0,1.0,28.0,97.0,9.0,178.0,0.0,4.0,5.0,27.0,6.0,4.0,52.0,2.0,0.0,24.0,1574.0,37450.0,81668.0,40345.0,1295.0,3873.0,76.0,0.4940123426556301,0.047423715531175,0.0,0.0
2020-07-17,5.0,86.0,9.0,0.0,2.0,4.0,253.0,1.0,52.0,238.0,255.0,0.0,43.0,58.0,101.0,1.0,0.0,21.0,67.0,7.0,28.0,83.0,14.0,83.0,0.0,1.0,5.0,11.0,2.0,5.0,18.0,0.0,0.0,9.0,1462.0,37339.0,83130.0,41834.0,1489.0,3957.0,84.0,0.503235895585228,0.04760014435221942,0.0,0.0
2020-07-18,0.0,71.0,8.0,1.0,6.0,8.0,346.0,6.0,60.0,266.0,204.0,0.0,25.0,0.0,107.0,0.0,3.0,23.0,67.0,4.0,54.0,147.0,21.0,168.0,0.0,9.0,5.0,33.0,1.0,38.0,56.0,4.0,10.0,1.0,1752.0,37598.0,84882.0,43268.0,1434.0,4016.0,59.0,0.5097429372540704,0.04731274003911312,0.0,0.0
2020-07-19,1.0,55.0,17.0,0.0,2.0,16.0,313.0,0.0,27.0,300.0,275.0,0.0,20.0,75.0,109.0,0.0,1.0,31.0,46.0,9.0,47.0,14.0,12.0,158.0,1.0,2.0,11.0,8.0,31.0,2.0,49.0,1.0,0.0,6.0,1639.0,36977.0,86521.0,45401.0,2133.0,4143.0,127.0,0.5247396585799979,0.04788432866009408,0.0,0.0
2020-07-20,2.0,36.0,8.0,4.0,0.0,6.0,361.0,0.0,60.0,354.0,237.0,0.0,25.0,0.0,52.0,1.0,0.0,34.0,42.0,2.0,64.0,15.0,48.0,125.0,0.0,0.0,15.0,2.0,19.0,27.0,39.0,7.0,3.0,105.0,1693.0,36998.0,88214.0,46977.0,1576.0,4239.0,96.0,0.5325345183304238,0.04805359693472691,0.0,0.0
2020-07-21,1.0,75.0,8.0,0.0,0.0,28.0,433.0,2.0,61.0,121.0,283.0,0.0,71.0,13.0,92.0,0.0,0.0,18.0,58.0,8.0,38.0,42.0,36.0,93.0,0.0,1.0,23.0,39.0,19.0,3.0,6.0,1.0,3.0,79.0,1655.0,37083.0,89869.0,48466.0,1489.0,4320.0,81.0,0.5392960865259433,0.0480699685097197,0.0,0.0
2020-07-22,2.0,78.0,4.0,1.0,4.0,21.0,392.0,2.0,32.0,319.0,265.0,0.0,30.0,36.0,133.0,0.0,4.0,12.0,37.0,10.0,77.0,169.0,14.0,150.0,0.0,5.0,38.0,8.0,0.0,5.0,32.0,2.0,0.0,0.0,1882.0,37037.0,91751.0,50255.0,1789.0,4459.0,139.0,0.5477324497825636,0.048598925352312236,0.0,0.0
2020-07-23,7.0,62.0,10.0,1.0,10.0,10.0,470.0,0.0,60.0,295.0,357.0,0.0,40.0,27.0,116.0,1.0,0.0,33.0,16.0,3.0,43.0,100.0,27.0,120.0,4.0,9.0,2.0,9.0,12.0,10.0,46.0,2.0,0.0,4.0,1906.0,36917.0,93657.0,52164.0,1909.0,4576.0,117.0,0.5569685127646625,0.048859134928515756,0.0,0.0
2020-07-24,4.0,62.0,12.0,3.0,1.0,23.0,297.0,2.0,91.0,124.0,496.0,0.0,38.0,45.0,90.0,0.0,2.0,28.0,46.0,3.0,42.0,57.0,23.0,85.0,1.0,0.0,12.0,27.0,0.0,1.0,68.0,4.0,0.0,74.0,1761.0,36808.0,95418.0,53945.0,1781.0,4665.0,89.0,0.5653545452639963,0.0488901465132365,0.0,0.0
2020-07-25,6.0,56.0,5.0,1.0,4.0,17.0,376.0,1.0,73.0,191.0,310.0,6.0,62.0,67.0,118.0,48.0,3.0,33.0,17.0,12.0,54.0,51.0,17.0,136.0,0.0,1.0,5.0,37.0,6.0,1.0,40.0,12.0,0.0,102.0,1868.0,37218.0,97286.0,55354.0,1409.0,4714.0,49.0,0.5689821762637995,0.048455070616532696,0.0,0.0
2020-07-26,0.0,43.0,14.0,2.0,0.0,7.0,384.0,0.0,51.0,76.0,283.0,0.0,32.0,45.0,116.0,0.0,1.0,20.0,23.0,5.0,47.0,19.0,16.0,133.0,1.0,3.0,11.0,32.0,30.0,4.0,57.0,5.0,8.0,24.0,1492.0,37342.0,98778.0,56655.0,1301.0,4781.0,67.0,0.5735588896312944,0.04840146591346251,0.0,0.0
2020-07-27,0.0,62.0,10.0,3.0,0.0,15.0,467.0,0.0,45.0,210.0,273.0,0.0,18.0,21.0,33.0,0.0,0.0,23.0,24.0,0.0,50.0,48.0,1.0,110.0,0.0,2.0,4.0,14.0,0.0,4.0,56.0,1.0,0.0,31.0,1525.0,37292.0,100303.0,58173.0,1518.0,4838.0,57.0,0.5799726827712033,0.0482338514301666,0.0,0.0
2020-07-28,25.0,30.0,9.0,0.0,10.0,14.0,409.0,0.0,128.0,185.0,313.0,16.0,66.0,24.0,93.0,2.0,7.0,20.0,21.0,5.0,44.0,80.0,0.0,132.0,4.0,0.0,27.0,38.0,22.0,1.0,17.0,2.0,0.0,4.0,1748.0,36611.0,102051.0,60539.0,2366.0,4901.0,63.0,0.5932229963449648,0.048025007104290994,0.0,0.0
2020-07-29,45.0,61.0,15.0,2.0,2.0,15.0,577.0,15.0,96.0,313.0,359.0,0.0,57.0,0.0,102.0,0.0,8.0,40.0,34.0,17.0,58.0,241.0,7.0,128.0,1.0,0.0,6.0,31.0,1.0,16.0,26.0,6.0,0.0,102.0,2381.0,37319.0,104432.0,62138.0,1599.0,4975.0,74.0,0.5950091925846483,0.04763865481844645,0.0,0.0
2020-07-30,74.0,50.0,29.0,0.0,2.0,23.0,397.0,2.0,147.0,161.0,288.0,0.0,70.0,24.0,86.0,12.0,0.0,36.0,57.0,16.0,87.0,68.0,6.0,95.0,0.0,3.0,11.0,6.0,24.0,17.0,33.0,22.0,0.0,58.0,1904.0,36986.0,106336.0,64292.0,2154.0,5058.0,83.0,0.604611796569365,0.04756620523623232,0.0,0.0
2020-07-31,103.0,47.0,34.0,0.0,3.0,64.0,430.0,6.0,71.0,235.0,317.0,6.0,49.0,28.0,128.0,3.0,77.0,43.0,30.0,41.0,78.0,104.0,0.0,76.0,0.0,0.0,19.0,0.0,0.0,3.0,38.0,7.0,0.0,0.0,2040.0,37338.0,108376.0,65907.0,1615.0,5131.0,73.0,0.6081327969292094,0.047344430501217984,0.0,0.0
2020-08-01,0.0,41.0,23.0,0.0,1.0,67.0,368.0,6.0,52.0,143.0,235.0,0.0,7.0,31.0,62.0,1.0,44.0,0.0,10.0,0.0,68.0,31.0,5.0,130.0,0.0,0.0,1.0,13.0,31.0,18.0,28.0,2.0,0.0,142.0,1560.0,36824.0,109936.0,67919.0,2012.0,5193.0,62.0,0.617804904671809,0.0472365740066948,0.0,0.0
2020-08-02,16.0,40.0,12.0,0.0,17.0,19.0,377.0,1.0,53.0,73.0,180.0,0.0,83.0,17.0,32.0,0.0,2.0,50.0,17.0,9.0,20.0,174.0,0.0,95.0,6.0,16.0,10.0,14.0,11.0,9.0,27.0,6.0,6.0,127.0,1519.0,37244.0,111455.0,68975.0,1056.0,5236.0,43.0,0.618859629446862,0.046978601229195636,0.0,0.0
2020-08-03,2.0,41.0,21.0,3.0,0.0,12.0,472.0,0.0,56.0,95.0,478.0,0.0,22.0,14.0,46.0,0.0,0.0,35.0,11.0,17.0,78.0,57.0,2.0,97.0,0.0,26.0,50.0,5.0,0.0,0.0,0.0,1.0,0.0,38.0,1679.0,37595.0,113134.0,70237.0,1262.0,5302.0,66.0,0.6208301659978432,0.046864779818622165,0.0,0.0
2020-08-04,7.0,49.0,33.0,0.0,3.0,12.0,410.0,19.0,94.0,60.0,430.0,0.0,60.0,53.0,119.0,3.0,0.0,21.0,35.0,13.0,30.0,68.0,70.0,117.0,0.0,0.0,71.0,6.0,11.0,11.0,50.0,2.0,0.0,65.0,1922.0,37618.0,115056.0,72050.0,1813.0,5388.0,86.0,0.6262167987762481,0.046829370045890696,0.0,0.0
2020-08-05,2.0,39.0,23.0,1.0,1.0,17.0,354.0,5.0,125.0,149.0,417.0,0.0,67.0,5.0,54.0,0.0,7.0,26.0,63.0,19.0,18.0,130.0,33.0,127.0,2.0,1.0,29.0,7.0,29.0,10.0,11.0,3.0,1.0,40.0,1815.0,37530.0,116871.0,73889.0,1839.0,5452.0,64.0,0.6322269853085881,0.04664972491037126,0.0,0.0
2020-08-06,41.0,27.0,32.0,0.0,1.0,18.0,556.0,0.0,83.0,115.0,286.0,7.0,36.0,25.0,67.0,4.0,0.0,27.0,49.0,32.0,28.0,86.0,59.0,182.0,0.0,1.0,15.0,7.0,46.0,11.0,17.0,20.0,0.0,4.0,1882.0,37587.0,118753.0,75645.0,1756.0,5521.0,69.0,0.6369944338248297,0.046491457057926955,0.0,0.0
2020-08-07,53.0,38.0,34.0,3.0,0.0,19.0,665.0,12.0,152.0,232.0,378.0,3.0,98.0,37.0,57.0,0.0,17.0,15.0,21.0,41.0,18.0,216.0,27.0,88.0,1.0,4.0,35.0,31.0,71.0,44.0,23.0,2.0,0.0,38.0,2473.0,38076.0,121226.0,77557.0,1912.0,5593.0,72.0,0.6397719961064459,0.04613696731724218,0.0,0.0
2020-08-08,0.0,38.0,22.0,0.0,3.0,16.0,686.0,5.0,240.0,88.0,429.0,0.0,35.0,66.0,82.0,1.0,9.0,24.0,52.0,23.0,20.0,101.0,20.0,107.0,0.0,4.0,50.0,47.0,6.0,15.0,0.0,8.0,0.0,80.0,2277.0,38539.0,123503.0,79306.0,1749.0,5658.0,65.0,0.6421382476539031,0.04581265232423504,0.0,0.0
2020-08-09,44.0,59.0,24.0,1.0,9.0,8.0,440.0,0.0,179.0,140.0,408.0,13.0,53.0,30.0,98.0,2.0,8.0,27.0,19.0,38.0,44.0,25.0,22.0,90.0,0.0,0.0,26.0,4.0,32.0,1.0,42.0,0.0,0.0,7.0,1893.0,38721.0,125396.0,80952.0,1646.0,5723.0,65.0,0.6455708316054739,0.0456394143353855,0.0,0.0
2020-08-10,96.0,38.0,23.0,2.0,1.0,14.0,435.0,0.0,33.0,68.0,296.0,6.0,45.0,43.0,50.0,2.0,21.0,26.0,19.0,36.0,72.0,129.0,0.0,77.0,0.0,9.0,41.0,6.0,15.0,5.0,21.0,0.0,0.0,58.0,1687.0,39082.0,127083.0,82236.0,1284.0,5765.0,42.0,0.6471046481433393,0.045364053413910595,0.0,0.0
2020-08-11,0.0,45.0,19.0,0.0,5.0,4.0,462.0,0.0,95.0,86.0,291.0,4.0,128.0,31.0,71.0,3.0,17.0,22.0,22.0,13.0,36.0,207.0,32.0,54.0,0.0,2.0,16.0,11.0,2.0,1.0,1.0,7.0,3.0,3.0,1693.0,39242.0,128776.0,83710.0,1474.0,5824.0,59.0,0.6500434863639187,0.04522581847549233,0.0,0.0
2020-08-12,72.0,30.0,49.0,0.0,2.0,20.0,529.0,5.0,109.0,179.0,303.0,9.0,46.0,6.0,53.0,4.0,27.0,24.0,43.0,27.0,13.0,109.0,24.0,90.0,4.0,2.0,32.0,18.0,20.0,13.0,26.0,0.0,7.0,47.0,1942.0,39017.0,130718.0,85798.0,2088.0,5903.0,79.0,0.6563594914242874,0.04515827965544148,0.0,0.0
2020-08-13,0.0,35.0,37.0,0.0,4.0,11.0,608.0,0.0,111.0,204.0,341.0,10.0,23.0,44.0,45.0,9.0,14.0,13.0,27.0,42.0,125.0,94.0,30.0,81.0,0.0,7.0,68.0,8.0,39.0,24.0,31.0,5.0,0.0,8.0,2098.0,39290.0,132816.0,87558.0,1760.0,5968.0,65.0,0.6592428623057462,0.044934345259607274,0.0,0.0
2020-08-14,92.0,53.0,21.0,2.0,10.0,35.0,538.0,7.0,361.0,192.0,418.0,5.0,98.0,20.0,55.0,0.0,12.0,24.0,39.0,42.0,61.0,69.0,33.0,37.0,3.0,5.0,29.0,12.0,10.0,0.0,9.0,12.0,0.0,3.0,2307.0,39484.0,135123.0,89618.0,2060.0,6021.0,53.0,0.6632327583016955,0.044559401434248795,0.0,0.0
2020-08-15,25.0,44.0,33.0,2.0,3.0,46.0,583.0,3.0,237.0,131.0,436.0,3.0,56.0,37.0,62.0,13.0,22.0,22.0,36.0,37.0,50.0,195.0,28.0,102.0,0.0,0.0,41.0,10.0,32.0,6.0,0.0,7.0,3.0,40.0,2345.0,40076.0,137468.0,91321.0,1703.0,6071.0,50.0,0.6643073297058224,0.04416300520848488,0.0,0.0
2020-08-16,11.0,41.0,43.0,5.0,2.0,33.0,518.0,0.0,83.0,168.0,488.0,0.0,86.0,0.0,100.0,3.0,10.0,15.0,29.0,13.0,21.0,51.0,35.0,156.0,0.0,9.0,24.0,2.0,47.0,4.0,77.0,1.0,0.0,6.0,2081.0,40296.0,139549.0,93103.0,1782.0,6150.0,79.0,0.6671706712337602,0.044070541530215196,0.0,0.0
2020-08-17,168.0,45.0,17.0,2.0,0.0,16.0,552.0,20.0,45.0,36.0,336.0,0.0,116.0,27.0,90.0,1.0,7.0,22.0,1.0,26.0,6.0,17.0,14.0,97.0,4.0,2.0,34.0,3.0,26.0,2.0,10.0,12.0,0.0,67.0,1821.0,40705.0,141370.0,94458.0,1355.0,6207.0,57.0,0.6681615618589517,0.04390606210652897,0.0,0.0
2020-08-18,25.0,48.0,63.0,2.0,1.0,18.0,513.0,0.0,45.0,118.0,312.0,5.0,93.0,43.0,40.0,0.0,0.0,23.0,9.0,37.0,27.0,130.0,1.0,39.0,1.0,0.0,22.0,2.0,9.0,13.0,0.0,1.0,0.0,33.0,1673.0,40460.0,143043.0,96306.0,1848.0,6277.0,70.0,0.6732660808288417,0.04388190963556413,0.0,0.0
2020-08-19,63.0,62.0,47.0,3.0,6.0,31.0,551.0,5.0,104.0,131.0,335.0,4.0,91.0,0.0,82.0,3.0,15.0,24.0,45.0,26.0,21.0,78.0,0.0,32.0,5.0,3.0,11.0,10.0,23.0,14.0,21.0,2.0,0.0,54.0,1902.0,39942.0,144945.0,98657.0,2351.0,6346.0,69.0,0.6806512815205767,0.04378212425402739,0.0,0.0
2020-08-20,5.0,72.0,23.0,1.0,0.0,48.0,594.0,0.0,199.0,168.0,371.0,15.0,28.0,33.0,181.0,5.0,1.0,21.0,24.0,44.0,65.0,59.0,60.0,59.0,0.0,6.0,47.0,5.0,58.0,6.0,67.0,1.0,0.0,0.0,2266.0,40119.0,147211.0,100674.0,2017.0,6418.0,72.0,0.6838755256061028,0.04359728552893466,0.0,0.0
